Company name,Symbol
Ishares V Public Limited Company,IUCD
Ishares V Public Limited Company,IUCS
Ishares V Public Limited Company,IUES
Ishares V Public Limited Company,IUFS
Ishares V Public Limited Company,IUHC
Ishares V Public Limited Company,IUIS
Ishares V Public Limited Company,IUIT
Ishares Plc,IUKD
Ishares II Plc,IUKP
Ishares IV Plc,IUMD
Ishares IV Plc,IUMF
Ishares IV Plc,IUMO
Ishares V Public Limited Company,IUMS
Ishares IV Plc,IUQA
Ishares IV Plc,IUQD
Ishares IV Plc,IUQF
Ishares Plc,IUSA
Ishares V Public Limited Company,IUSE
Ishares IV Plc,IUSF
Ishares II Plc,IUSP
Ishares V Public Limited Company,IUSU
Ishares IV Plc,IUSZ
Ishares V Public Limited Company,IUUS
Ishares IV Plc,IUVD
Ishares IV Plc,IUVF
Ishares IV Plc,IUVL
Invesco Income Growth Trust Plc,IVI
Invesco Perpetual Select Trust Plc,IVPB
Invesco Perpetual Select Trust Plc,IVPG
Invesco Perpetual Select Trust Plc,IVPM
Invesco Perpetual Select Trust Plc,IVPU
Ishares III Plc,IWDA
Ishares V Public Limited Company,IWDE
Ishares III Plc,IWDG
Ishares II Plc,IWDP
Ishares IV Plc,IWFM
Ishares IV Plc,IWFQ
Ishares IV Plc,IWFS
Ishares IV Plc,IWFV
Iwg Plc,IWG
Ishares IV Plc,IWMO
Ishares IV Plc,IWQU
Ishares Plc,IWRD
Ishares IV Plc,IWSZ
Ishares IV Plc,IWVG
Ishares IV Plc,IWVL
Ishares IV Plc,IWVU
Ixico Plc,IXI
Jpmorgan Asian Investement Trust Plc,JAI
Jpmorgan American Investment Trust Plc,JAM
Jangada Mines Plc,JAN
FTSE All-World Index Japan,JAPAN
Jardine Matheson Holding,JAR
Jardine Matheson Holdings Ld,JARB
Bluejay Mining Plc,JAY
Jpmorgan Claverhouse Investment Trust Pl,JCH
JD Sports Fashion,JD
Judges Scientific Plc,JDG
JP Morgan US Dividend Index,JDIV
Wetherspoon [ J.D.] Plc,JDW
Just Eat,JE
Jupiter Emerging & Frontier Income Trust,JEFI
Jersey Electricity Plc,JEL
Jpmorgan ETFS (Ireland) Icav,JELS
Jpmorgan Global Emerging Markets Income,JEMI
Jupiter European Opportunities Trust Plc,JEO
Jpmorgan Euro Small Co. Trust Plc,JESC
Jpmorgan European Investment Trust Plc,JETG
Jpmorgan European Investment Trust Plc,JETI
Jpmorgan Japanese Investment Trust Plc,JFJ
Jupiter Green Investment Trust Plc,JGC
Jpmorgan Global Converti,JGCI
James Halstead Plc,JHD
Fundlogic Alternatives Plc,JHEF
Jpmorgan Indian Investment Trust Plc,JII
Juridica Investments Limited,JIL
Jarvis Securities Plc,JIM
Jkx Oil & Gas Plc,JKX
John Laing Environmental,JLEN
Jpmorgan ETFS (Ireland) Icav,JLES
John Laing Group Plc,JLG
John Laing Group Plc,JLGN
John Lewis of Hungerford Plc,JLH
John Laing Infrastructure Fund Limited,JLIF
Jubilee Platinum Plc,JLP
Jardine Lloyd Thompson Group Plc,JLT
Johnson Matthey Plc,JMAT
Jpmorgan Chinese Investment Trust Plc,JMC
Jpmorgan Mid Capital Investment Trust Pl,JMF
Jpmorgan Emerging Markets Investment Tru,JMG
Jpmorgan Smaller Companies Investment TR,JMI
JP Morgan US Minimum Volatility Index,JMIN
JP Morgan US Momentum Factor Index,JMOM
SSGA SPDR ETFS Europe I Plc,JNKE
SSGA SPDR ETFS Europe I,JNKS
Jersey Oil and Gas Plc,JOG
Joules Group Plc,JOUL
Jpmorgan Brazil Investment Trust Plc,JPB
Jpmorgan Elect Plc,JPE
Ishares II Plc,JPEA
Jpmorgan Elect Plc,JPEC
Ishares II Plc,JPEE
SSGA SPDR ETFS Europe I Plc,JPEH
Jpmorgan Elect Plc,JPEI
J.P. Morgan Private Equity Ld,JPEL
Source Markets Public Li,JPEX
Jpmorgan ETFS (Ireland) Icav,JPFM
ETFS Foreign Exchange Limited,JPGB
Jpmorgan Global Growth & Income Plc,JPGI
Amundi ETF,JPHG
Amundi ETF,JPHU
Jackpotjoy Plc,JPJ
SSGA SPDR ETFS Europe I Plc,JPJP
Jpmorgan ETFS (Ireland) Icav,JPMB
Lyxor International Asse,JPNL
Lyxor International Asse,JPNU
Amundi ETF,JPNY
ETFS Foreign Exchange Li,JPP3
Johnston Press Plc,JPR
Jpmorgan Japan Smaller Co Tst Plc,JPS
UBS ETF,JPSR
Jpmorgan ETFS (Ireland) Icav,JPST
Multi Units France,JPX4
Multi Units France,JPXG
Multi Units France,JPXU
Multi Units France,JPXX
ETFS Foreign Exchange Limited,JPYP
JP Morgan US Quality Factor Index,JQUA
Jpmorgan Russian Securities Plc,JRS
Johnson Service Group Plc,JSG
Jtc Plc,JTC
J2 Acquisition Limited,JTWO
Jupiter UK Growth Investment Trust Plc,JUKG
Just US Large Cap Diversified Index,JULCD
Jupiter Fund Management Plc,JUP
Jupiter US Smaller Compa,JUS
Jpmorgan US Smaller Co. Inv Tst Plc,JUSC
Just Group Plc,JUST
JP Morgan US Value Factor Index,JVAL
Jaywing Plc,JWNG
Jz Capital Partners Limited,JZCP
Jz Capital Partners Limited,JZCZ
K3 Capital Group Plc,K3C
Kape Technologies Plc,KAPE
Katoro Gold Plc,KAT
Kings Arms Yard Vct Plc,KAY
Kaz Minerals Plc,KAZ
K3 Business Technology Group Plc,KBT
Kcell Joint Stock Compan,KCEL
Kcom Group Plc,KCOM
K&C REIT Plc,KCR
Cadence Minerals Plc,KDNC
Karelian Diamond Resources Plc,KDR
Kefi Minerals Plc,KEFI
Kemin Resources Plc,KEM
Strix Group Plc,KETL
Keystone Law Group Plc,KEYS
Kingfisher Plc,KGF
Kingspan Group Plc,KGP
Kibo Mining Plc,KIBO
Kier Group Plc,KIE
Keystone Investment Trust Plc,KIT
Kellan Group [The] Plc,KLN
Keller Group Plc,KLR
Jsc Kazmunaigas Explorat,KMG
Kromek Group Plc,KMK
Kenmare Resources Plc,KMR
Konami Corporation,KNM
Kainos Group Plc,KNOS
Kodal Minerals Plc,KOD
Koovs Plc,KOOV
Kosmos Energy Ltd,KOS
Kore Potash Plc,KP2
Keras Resources Plc,KRS
Lyxor International Asse,KRW
Lyxor International Asse,KRWL
Ksk Power Ventur Plc,KSK
Keywords Studios Plc,KWS
Kerry Group Plc,KYGA
Kazera Global Plc,KZG
Multi Units France,L100
Multi Units France,L250
Ossiam Lux,L6EW
Ladbrokes Group Finance,LAD2
ETFS Commodity Securities Limited,LAGR
Landscape Acquisition Holdings Limited,LAHL
Lakehouse Plc,LAKE
ETFS Commodity Securities Limited,LALL
ETFS Commodity Securities Limited,LALU
Lamprell Plc,LAM
Land Securities Group Plc,LAND
London & Associated Properties Plc,LAS
ETFS Foreign Exchange Li,LAU3
ETFS Foreign Exchange Limited,LAUD
Multi Units Luxembourg,LAUS
Multi Units Luxembourg,LAUU
Icg-Longbow Senior Secur,LBOW
Lb-Shell Plc,LBP
ETFS Commodity Securities Limited,LBRT
Leeds Building Society,LBS
ETFS Commodity Securities Limited,LBUL
Sga Societe Generale Acc,LC52
Sga Societe Generale Acc,LC54
ETFS Foreign Exchange Limited,LCAD
Multi Units Luxembourg,LCAN
Multi Units Luxembourg,LCAU
ETFS Commodity Securities Limited,LCFE
ETFS Foreign Exchange Limited,LCHF
Multi Units Luxembourg,LCJD
Multi Units Luxembourg,LCJP
Ladbrokes Coral Group Plc,LCL
ETFS Foreign Exchange Limited,LCNY
ETFS Commodity Securities Limited,LCOC
ETFS Foreign Exchange Li,LCOM
ETFS Commodity Securities Limited,LCOP
ETFS Commodity Securities Limited,LCOR
Ossiam Lux,LCPE
SSGA SPDR ETFS Europe I Plc,LCRP
ETFS Commodity Securities Limited,LCTO
Multi Units Luxembourg,LCUD
Multi Units Luxembourg,LCUK
Multi Units Luxembourg,LCUS
Multi Units Luxembourg,LCWD
Multi Units Luxembourg,LCWL
Pimco Fixed Income Sourc,LDCU
Leeds Group Plc,LDSG
Leaf Clean Energy Company,LEAF
ETFS Commodity Securities Limited,LEED
Legendary Investments Plc,LEG
First Trust Global Funds Public Limited,LEGR
Lekoil Limited,LEK
Multi Units France,LEMB
Lyxor International Asse,LEMD
Lyxor International Asse,LEML
ETFS Foreign Exchange Li,LEU3
ETFS Foreign Exchange Limited,LEUR
Multi Units France,LFAS
London Finance & Investment Group Plc,LFI
ETFS Commodity Securities Limited,LGAS
ETFS Foreign Exchange Li,LGB3
Sg Issuer,LGB5
ETFS Foreign Exchange Limited,LGBP
Source Markets Public Limited Company,LGCF
Source Markets Public Limited Company,LGCU
Legal & General Group Plc,LGEN
Lg Electronics Inc,LGLD
SSGA SPDR ETFS Europe I Plc,LGOV
ETFS Commodity Securities Limited,LGRA
Lighthouse Group Plc,LGT
ETFS Commodity Securities Limited,LHEA
Lidco Group Plc,LID
ETFS Commodity Securities Limited,LIME
ETFS Foreign Exchange Limited,LINR
Liontrust Asset Management Plc,LIO
Lionsgold Limited,LION
Livermore Investments Group Limited,LIV
FTSE Actuaries 350 Low Yield,LIX
ETFS Foreign Exchange Li,LJP3
ETFS Foreign Exchange Limited,LJPY
Lukoil (Oao),LKOD
Lukoil [Oao],LKOH
ETFS Commodity Securities Limited,LLCT
Lloyds Banking Group Plc,LLD6
ETFS Commodity Securities Limited,LLHO
Lloyds Banking Group Plc,LLOY
Lloyds Banking Group Plc,LLPC
Lloyds Banking Group Plc,LLPD
Lloyds Banking Group Plc,LLPE
ETFS Commodity Securities Limited,LLST
Limitless Earth Plc,LME
Lonmin Plc,LMI
Ossiam Lux,LMMV
Londonmetric Property Pl,LMP
Lms Capital Plc,LMS
Landore Resources Limited,LND
ETFS Commodity Securities Limited,LNGA
ETFS Commodity Securities Limited,LNIK
ETFS Commodity Securities Limited,LNRG
Lenta Ltd,LNTA
ETFS Foreign Exchange Limited,LNZD
Go Ucits ETF Solutions P,LOCE
Go Ucits ETF Solutions P,LOCG
Go Ucits ETF Solutions P,LOCL
Lansdowne Oil & Gas Plc,LOGP
ETFS Commodity Securities Limited,LOIL
Lok'n Store Group Plc,LOK
Lookers Plc,LOOK
Loopup Group Plc,LOOP
SSGA SPDR ETFS Europe II,LOWE
SSGA SPDR ETFS Europe I,LOWV
Lpa Group Plc,LPA
ETFS Commodity Securities Limited,LPET
ETFS Commodity Securities Limited,LPLA
ETFS Commodity Securities Limited,LPMT
Ishares Plc,LQDA
Ishares Plc,LQDE
Ishares Plc,LQDG
Ishares Plc,LQDH
Ishares Plc,LQDS
Ishares Plc,LQEE
Ishares Plc,LQGH
Boost Issuer Public Limited Company,LQQ3
Boost Issuer Public Limited Company,LQQS
Laird Plc,LRD
Lancashire Holdings Limited,LRE
Life Settlement Assets Plc,LSAB
Location Sciences Group Plc,LSAI
London Stock Exchange Group Plc,LSE
London Stock Exchange Gr,LSE1
ETFS Foreign Exchange Limited,LSEK
ETFS Commodity Securities Limited,LSFT
ETFS Commodity Securities Limited,LSIL
Lsl Property Services Plc,LSL
ETFS Commodity Securities Limited,LSOB
Multi Units Luxembourg,LSPU
Multi Units Luxembourg,LSPX
The Local Shopping REIT Plc,LSR
Ojsc Lsr Group,LSRG
ETFS Commodity Securities Limited,LSUG
ETFS Commodity Securities Limited,LSYO
Ishares II Plc,LTAM
Learning Technologies Gr,LTG
Latham [James] Plc,LTHM
Lindsell Train Investment Trust Plc,LTI
ETFS Commodity Securities Limited,LTIM
Lyxor International Asse,LTML
Lyxor International Asse,LTMU
Larsen and Toubro Limite,LTOD
Luceco Plc,LUCE
ETFS Foreign Exchange Limited,LUD5
Go Ucits ETF Solutions P,LUK2
ETFS Foreign Exchange Li,LUSB
SSGA SPDR ETFS Europe I Plc,LUSC
Amundi ETF,LUXG
Amundi ETF,LUXU
Live Company Group Plc,LVCG
Low & Bonar Plc,LWB
Law Debenture Corporation Plc,LWDB
ETFS Commodity Securities Limited,LWEA
Lowland Investment Company Plc,LWI
Ossiam Lux,LWMV
Lightwaverf Plc,LWRF
Lxb Retail Properties Plc,LXB
Lxi REIT Plc,LXI
Lyxor Index Fund,LYX5
Lyxor Index Fund,LYXW
ETFS Commodity Securities Limited,LZIC
FTSE Euromid Eurobloc,M0EB
FTSE Euromid,M0X
FTSE Euromid Ex UK,M0XU
Mitchells & Butlers Plc,MAB
Mortgage Advice Bureau (,MAB1
Marechale Capital Plc,MAC
Macfarlane Group Plc,MACF
Mineral & Financial Investment Ltd.,MAFL
SSGA SPDR ETFS Europe II,MAGI
Magnolia Petroleum Plc,MAGP
Maintel Holdings Plc,MAI
Mail.Ru Group Limited,MAIL
Maistro Plc,MAIS
Majedie Investments Plc,MAJE
Lyxor Index Fund,MAKE
Manx Telecom Plc,MANX
Marston's Plc,MARS
Petro Matad Limited,MATD
Jpmorgan Multi-Asset Trust Plc,MATE
Multi Units Luxembourg,MATG
Multi Units Luxembourg,MATW
Maven Income & Growth Vc,MAV4
Maruwa Co. Ltd,MAW
Michelmersh Brick Holdings Plc,MBH
Mobilityone Limited,MBO
Mobile Tornado Group Plc,MBT
Mcbride Plc,MCB
Microgen Plc,MCGN
FTSE Mid 250 [Exit],MCIX
Mckay Securities Plc,MCKS
Morses Club Plc,MCL
Mccoll's Retail Group Pl,MCLS
Mc Mining Ltd.,MCM
Mincon Group Plc,MCON
Martin Currie Pacific Trust Plc,MCP
Retail Charity Bonds Plc,MCP2
Micro Focus International Plc,MCRO
Mccarthy & Stone Plc,MCS
Middlefield Canadian Income Pcc,MCT
FTSE Mid 250,MCX
FTSE 250 Daily Short Str,MCXI1X
FTSE 250 Daily Super Sho,MCXI2X
FTSE 250 Daily Ultra Sho,MCXI3X
FTSE 250 Daily Leveraged,MCXL2X
FTSE 250 Daily Super Lev,MCXL3X
FTSE 250 Daily Ultra Lev,MCXL4X
FTSE 250 Net Dividend Index,MCXNUK
FTSE 250 Net Tax EUR Ind,MCXNUKEU
Mediclinic International Plc,MDC
MD Medical Group Investm,MDMG
Mediazest Plc,MDZ
Medaphor Group Plc,MED
FTSE Med 100,MED1
Mitsubishi Electric Corporation,MEL
Mears Group Plc,MER
Mercia Technologies Plc,MERC
Merlin Entertainments Pl,MERL
Lyxor Index Fund,MEUD
Lyxor International Asse,MEUG
Lyxor International Asse,MEUU
Societe Generale Effekte,MF11
Societe Generale Effekte,MF19
Societe Generale Effekte,MF28
Societe Generale Effekte,MF55
Societe Generale Effekte,MF69
Societe Generale Effekte,MF70
Societe Generale Effekte,MF78
Lyxor Index Fund,MFEG
Ojsc Megafon,MFON
Manx Financial Group Plc,MFX
Morgan Crucible Co Plc,MGAM
Meggitt Plc,MGGT
Morgan Sindall Group Plc,MGNS
Ojsc Magnit,MGNT
Medica Group Plc,MGP
Miton Group Plc,MGR
Lyxor International Asse,MGTL
Lyxor International Asse,MGTU
Mahindra & Mahindra Limi,MHID
Marsh & Mclennan Cos. Inc,MHM
Menhaden Capital Plc,MHN
Mhp S.A,MHPC
Lyxor International Asse,MIBX
Ishares Plc,MIDD
Midwich Group Plc,MIDW
Mobeus Income & Growth 2 Vct Plc,MIG
Maven Income & Growth Vc,MIG1
Maven Income and Growth,MIG2
Maven Income and Growth,MIG3
Mobeus Income & Growth 4,MIG4
Maven Income and Growth,MIG5
Maven Income and Growth,MIG6
Miton Global Opportunities Plc,MIGO
Myanmar Investments Inte,MIL
Mila Resources Plc,MILA
Myanmar Investments Inte,MILW
Minoan Group Plc,MIN
Miton UK Microcap Trust,MINI
Pimco Fixed Income Source ETFS Plc,MINT
Ishares Vi Plc (The Comp,MINV
Mirada Plc,MIRA
Mirriad Advertising Plc,MIRI
Amundi ETF,MIVO
Mobeus Income & Growth Vct Plc,MIX
Mkango Resources Ltd,MKA
Mucklow [A & J] Group Plc,MKLW
Marks and Spencer Group Plc,MKS
Millennium & Copthorne Hotels Plc,MLC
Source Markets Public Li,MLPD
Go Ucits ETF Solutions P,MLPI
Source Markets Public Li,MLPP
Source Markets Public Li,MLPQ
Source Markets Public Li,MLPS
Go Ucits ETF Solutions P,MLPX
Malvern International Plc,MLVN
Management Consulting Group Plc,MMC
Marshall Motor Holdings,MMH
Ojsc Magnitogorsk Iron &,MMK
Minds + Machines Group L,MMX
FTSE Global 100 Index,MN1X
Metminco Limited,MNC
Mondi Plc,MNDI
Monks Investment Trust Plc,MNKS
Manchester & London Investment Trust Plc,MNL
Mmc Norilsk Nickel,MNOD
Martin Currie Global Portfolio Trust Plc,MNP
Menzies[John] Plc,MNZS
Market Vectors Ucits ETFS Plc,MOAT
Vaneck Vectors Ucits ETFS Plc,MOGB
Mountfield Group Plc,MOGP
Moneysupermarket.Com Group Plc,MONY
Monreal Plc,MORE
Mortice Limited,MORT
Mobile Streams Plc,MOS
Moss Bros Group Plc,MOSB
Motorpoint Group Plc,MOTR
Mpac Group Plc,MPAC
Mi-Pay Group Plc,MPAY
M.P. Evans Group Plc,MPE
Mereo Biopharma Group Limited,MPH
Mercantile Ports & Logistics Limited,MPL
Marble Point Loan Financing Limited,MPLF
Mporium Group Plc,MPM
Macau Property Opportunities Fund Limite,MPO
Mercantile Investment Trust [The] Plc,MRC
Merchants Trust Plc,MRCH
Marlowe Holdings Limited,MRL
Melrose Plc,MRO
Management Resource Solu,MRS
Morrison [Wm] Supermarkets Plc,MRW
Lyxor Index Fund,MSED
Lyxor International Asse,MSEU
Lyxor International Asse,MSEX
Milestone Group Plc,MSG
MS International Plc,MSI
Marshalls Plc,MSLH
Mosman Oil and Gas Limit,MSMN
Microsaic Systems Plc,MSYS
Mothercare Plc,MTC
Montanaro European Smaller C. Tst Plc,MTE
Motif Bio Plc,MTFB
Mithras Investment Trust Plc,MTH
Multi Units France,MTIX
Metals Exploration Plc,MTL
Matomy Media Group Ltd.,MTMY
Mitie Group Plc,MTO
Midatech Pharma Plc,MTPH
Metal Tiger Plc,MTR
SSGA SPDR ETFS Europe II,MTRL
Metro Bank Plc,MTRO
Montanaro UK Smaller Companies Investmen,MTU
Mountview Estates Plc,MTVW
Mattioli Woods Plc,MTW
Multi Units France,MTXX
Mbl Group Plc,MUBL
Mulberry Group Plc,MUL
Murgitroyd Group Plc,MUR
Murray Income Trust Plc,MUT
FTSE Mv Exchanges Index,MV1X
Multi Units Luxembourg,MVAM
Multi Units France,MVAU
Ishares Vi Plc,MVED
Ishares Vi Plc (The Comp,MVEU
Multi Units Luxembourg,MVEX
Marwyn Value Investors Limited,MVI
Marwyn Value Investors Limited,MVIR
Ishares Vi Plc (The Comp,MVOL
Ishares Vi Plc (The Comp,MVUS
Multi Units France,MVUX
Mti Wireless Edge Ltd.,MWE
Modern Water Plc,MWG
Amundi ETF,MWRD
Mid-Wynd International Investment Trust,MWY
Mxc Capital Plc,MXCP
Maxcyte Inc,MXCT
Source Markets Public Li,MXEU
Medicx Fund Limited,MXF
Source Markets Public Li,MXFP
Source Markets Public Limited Company,MXFS
Source Markets Public Limited Company,MXJP
Mx Oil Plc,MXO
Source Markets Public Limited Company,MXUK
Source Markets Public Limited Company,MXUS
Source Markets Public Limited Company,MXWO
Source Markets Public Li,MXWS
Murray International Trust Plc,MYI
Mayan Energy Limited,MYN
Mysale Group Plc,MYSL
Mysquar Limited,MYSQ
Mytrah Energy Limited,MYT
Mycelx Technologies Corporation,MYX
Namibia Local Index,N098
Namibia Overall Index,N099
Namibia Chemicals Index,N135
Namibia Africa Minning I,N177
Namibia Africa Genaral I,N272
FTSE Norex 30 Index,N30X
FTSE Nordic 30,N30XN
FTSE Nordic 30 Index (Us,N30XU
FTSE Nordic 30 Wm Net Tax Index,N30XWMN
Namibia Beverages Index,N353
Namibia Africa Food Prod,N357
Source Markets Public Li,N400
Ftse/Namibian Overall In,N453
N4 Pharma Plc,N4P
Source Markets Public Li,N4US
Namibia Basic Materials,N510
Namibia Africa Industria,N520
Namibia Consumer Goods I,N530
Namibia Africa Food&Drug,N533
Namibia Africa General R,N537
Ftse/Namibian Overall In,N540
Namibia Consumer Service,N550
Namibia Africa Financial,N580
Namibia Banks Index,N835
Namibia Africa Nonlife I,N853
Namibia Africa Life Insu,N857
Namibia Real Estate Inve,N863
Ftse/Namibian Overall In,N867
Namibia Africa Genaral F,N877
Nahl Group Plc,NAH
North American Income Trust [The] Plc,NAIT
Nakama Group Plc,NAK
Nanoco Group Plc,NANO
Northamber Plc,NAR
North Atlantic Smaller Companies Investm,NAS
Nasstar Plc,NASA
Nautilus Marine Services Plc,NAUT
FTSE Custom 150 Equally Weighted Discoun,NAXUKN
Norman Broadbent Plc,NBB
Nb Distressed Debt Investment Fund Limit,NBDD
Nb Distressed Debt Inves,NBDG
Nb Distressed Debt Inves,NBDX
Northbridge Industrial Services Plc,NBI
Nb Global Floating Rate Income Fund Limi,NBLS
Nb Global Floating Rate Income Fund Limi,NBLU
Nb Private Equity Partners Limited,NBPE
Nb Private Equity Partners Limited,NBPP
Nationwide Building Society,NBS
Newcastle Building Society,NBSP
Newcastle Building Society,NBSR
New Century Aim Vct Plc,NCA
Ncc Group Plc,NCC
Ncondezi Coal Company Limited,NCCL
Public Joint Stock Compa,NCSP
New City High Yield Fund Limited,NCYF
Novacyt S.A.,NCYT
FTSE Denmark 20 Index,NDKX
SSGA SPDR ETFS Europe II,NDUS
Nextenergy Solar Fund Li,NESF
Netcall Plc,NET
National Express Group Plc,NEX
Nexus Infrastructure Plc,NEXS
Next Fifteen Communications Group Plc,NFC
FTSE Finland 25 Index,NFIX
Nuformix Plc,NFX
NATIONAL GRID TRACO ord gbp0.10,NG
National Grid Plc,NG1Q
ETFS Commodity Securities Limited,NG3L
ETFS Commodity Securities Limited,NG3S
ETFS Commodity Securities Limited,NGAF
ETFS Commodity Securities Limited,NGAS
Sg Issuer,NGL3
Nature Group Plc,NGR
Sg Issuer,NGS3
ETFS Commodity Securities Limited,NGSP
ETFS Commodity Securities Limited,NICK
Nichols Plc,NICL
Premaitha Health Plc,NIPT
Nomura Next Funds Irelan,NJXE
Nomura Next Funds Irelan,NJXU
Ishares II Plc,NK4E
Nektan Plc,NKTN
FTSE Netherlands Governm,NLGOV01
Ojsc Novolipetsk Steel,NLMK
Nmc Health Plc,NMC
North Midland Construction Plc,NMD
FTSE Actuaries 350 [Exit],NMIX
FTSE 350 Ex Investment T,NMIXNUK
FTSE Actuaries 350,NMX
FTSE 350 Oil & Gas Produ,NMX0530
FTSE 350 Oil Equipment &,NMX0570
FTSE 350 Chemicals,NMX1350
FTSE 350 Forestry & Pape,NMX1730
FTSE 350 Industrial Meta,NMX1750
FTSE 350 Mining,NMX1770
FTSE 350 Construction &,NMX2350
FTSE 350 Aerospace & Def,NMX2710
FTSE 350 General Industr,NMX2720
FTSE 350 Electronic & El,NMX2730
FTSE 350 Industrial Engi,NMX2750
FTSE 350 Industrial Tran,NMX2770
FTSE 350 Support Service,NMX2790
FTSE 350 Automobiles & P,NMX3350
FTSE 350 Beverages,NMX3530
FTSE 350 Food Producers,NMX3570
FTSE 350 Household Goods,NMX3720
FTSE 350 Index - Leisure Goods,NMX3740
FTSE 350 Personal Goods,NMX3760
FTSE 350 Tobacco,NMX3780
FTSE 350 Health Care Equ,NMX4530
FTSE 350 Pharmaceuticals,NMX4570
FTSE 350 Food & Drug Ret,NMX5330
FTSE 350 General Retaile,NMX5370
FTSE 350 Media,NMX5550
FTSE 350 Travel & Leisur,NMX5750
FTSE 350 Fixed Line Tele,NMX6530
FTSE 350 Mobile Telecomm,NMX6570
FTSE 350 Electricity,NMX7530
FTSE 350 Gas Water & Mul,NMX7570
FTSE 350 Banks,NMX8350
FTSE 350 Nonlife Insuran,NMX8530
FTSE 350 Life Insurance,NMX8570
FTSE 350 Real Estate & I,NMX8630
FTSE 350 Real Estate Inv,NMX8670
FTSE 350 General Financi,NMX8770
FTSE 350 Equity Investme,NMX8980
FTSE 350 Software & Comp,NMX9530
Ftse350Domexpntind,NMXDEN
Nostrum Oil & Gas Plc,NOG
Nottingham Building Society,NOTP
Naspers Limited,NPSN
Multi Units Luxembourg,NRGG
Multi Units Luxembourg,NRGW
Northern Investors Company Plc,NRI
Newriver Retail Limited,NRR
Netscientific Plc,NSCI
Non-Standard Finance Plc,NSF
Norish Plc,NSH
FTSE China N Share All C,NSHREACN
New Star Investment Trust Plc,NSI
FTSE Actuaries Fledgling [Exit],NSIX
FTSE Sweden 30 Index,NSWX
FTSE Actuaries Fledgling,NSX
Northern Bear Plc,NTBR
Northern Electric Plc,NTEA
Northgate Plc,NTG
Northern 3 Vct Plc,NTN
Nostra Terra Oil and Gas Company Plc,NTOG
Enteq Upstream Plc,NTQ
Northern 2 Vct Plc,NTV
Numis Corporation Plc,NUM
Nu-Oil and Gas Plc,NUOG
Northern Venture Trust Plc,NVT
Oao Novatek,NVTK
National Westminster Bank Plc,NWBD
Nwf Group Plc,NWF
Newmark Security Plc,NWT
Nex Group Plc,NXG
Nomura Next Funds Irelan,NXKE
Nomura Next Funds Irelan,NXKU
Norcros Plc,NXR
Next Plc,NXT
Octopus Apollo Vct Plc,OAP3
Lyxor International Asset Management,OASI
Online Blockchain Plc,OBC
Oxford Biodynamics Plc,OBD
Lyxor International Asset Management,OBRA
Obtala Resources Limited,OBT
Ocado Group Plc,OCDO
Oakley Capital Investments Limited,OCI
Ocean Wilsons [Holdings] Ld,OCN
Octagonal Plc,OCT
Omega Diagnostics Group Plc,ODX
Oilex Ld,OEX
Origin Enterprises Plc,OGN
Easy ETF - GSCI Fcp,OGSC
Oao Gazprom,OGZD
Oryx International Growth Fund Ltd,OIG
ETFS Oil Securities Ld,OILB
ETFS Oil Securities Ld,OILW
Boost Issuer Public Limited Company,OILZ
Boost Issuer Public Limited Company,OIZL
O'Key Group S.A.,OKEY
ETFS Oil Securities Ld,OLBP
ETFS Oil Securities Ld,OLWP
Lyxor International Asset Management,OLY2
Lyxor International Asset Management,OLY3
Lyxor International Asset Management,OLYB
Lyxor International Asset Management,OLYG
Russell 1000 Ofi Dynamic Multifactor Ind,OMFL
Russell 2000 Ofi Dynamic Multifactor Ind,OMFS
Omg Plc,OMG
Orosur Mining Inc,OMI
One Media Ip Group Plc,OMIP
Old Mutual Plc,OML
Ishares IV Plc,OMXS
Oncimmune Holdings Plc,ONC
Oneview Group Plc,ONEV
Octopus Aim Vct Plc,OOA
Opg Power Ventures Plc,OPG
Ophir Energy Plc,OPHR
1Pm Plc,OPM
Origo Partners Plc,OPP
Origo Partners Plc,OPPP
Optibiotix Health Plc,OPTI
Orchard Funding Group Pl,ORCH
Oracle Coalfields Plc,ORCP
Ormonde Mining Plc,ORM
Onesavings Bank Plc,OSB
ETFS Oil Securities Limi,OSB1
Octopus Second Aim Vct Plc,OSEC
Osirium Technologies Plc,OSI
ETFS Oil Securities Limi,OSW1
ETFS Oil Securities Limi,OSW2
Source Markets Public Limited Company,OSX5
On The Beach Group Plc,OTB
Onthemarket Plc,OTMP
Orascom Telecom Media An,OTMT
Otp Bank Plc,OTPD
Oxford Technology 3 Venture Capital Trus,OTT
Octopus Titan Vct Plc,OTV2
Ovoca Gold Plc,OVG
ETFS Metal Securities Limited,OVZC
DB Etc Plc,OXA1
Oxford Biomedica Plc,OXB
DB Etc Index Plc,OXCT
DB X-Trackers,OXDX
Oxford Technology 2 Venture Capital Trus,OXH
Oxford Instruments Plc,OXIG
Oxford Technology Venture Capital Trust,OXT
P2P Global Investments P,P2P
Pacific Assets Trust Plc,PAC
SSGA SPDR ETFS Europe I,PADV
Pan African Resources Plc,PAF
Paragon Group of Companies Plc,PAG
Paragon Group of Compani,PAG2
Paragon Group of Compani,PAG3
Pagegroup Plc.,PAGE
ETFS Hedged Commodity Securities Limited,PAGR
Equatorial Palm Oil Plc,PAL
ETFS Hedged Commodity Securities Limited,PALL
Premier Asset Management Group Plc,PAM
Pantheon Resources Plc,PANR
Panthera Resources Plc,PAT
